Scientific_Name,Common_Name,Date,Year,Month,Day,Time,Country,Country_State_County,State,County,Locality,Latitude,Longitude,Parent_Species,target_H5_HPAI
Haematopus ostralegus,Eurasian Oystercatcher,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Haematopus ostralegus,0
Haematopus ostralegus,Eurasian Oystercatcher,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Haematopus ostralegus,0
Numenius arquata,Eurasian Curlew,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Numenius arquata,0
Haematopus ostralegus,Eurasian Oystercatcher,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Haematopus ostralegus,0
Chroicocephalus ridibundus,Black-headed Gull,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Chroicocephalus ridibundus,1
Larus marinus,Great Black-backed Gull,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus marinus,1
Columba livia,Rock Pigeon,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Columba livia,0
Columba palumbus,Common Wood-Pigeon,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Columba palumbus,0
Corvus monedula,Eurasian Jackdaw,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Corvus monedula,0
Corvus frugilegus,Rook,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Corvus frugilegus,0
Corvus frugilegus,Rook,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Corvus frugilegus,0
Corvus cornix,Hooded Crow,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Corvus cornix,0
Motacilla alba,White Wagtail,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Motacilla alba,0
Larus canus,Mew Gull,14/08/2017,2017,8,14,700,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Larus canus,Mew Gull,14/08/2017,2017,8,14,700,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Larus canus,Mew Gull,14/08/2017,2017,8,14,700,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Larus canus,Mew Gull,14/08/2017,2017,8,14,700,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Larus canus,Mew Gull,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Larus canus,Mew Gull,15/08/2017,2017,8,15,630,Ireland,IE-M-KY,Munster,Kerry,Inch Beach,52.1346,-9.9738,Larus canus,1
Carduelis carduelis,European Goldfinch,03/09/2017,2017,9,3,1513,Ireland,IE-L-MH,Leinster,Meath,Tayto Park,53.5467,-6.4602,Carduelis carduelis,0
Cygnus olor,Mute Swan,04/09/2017,2017,9,4,1914,Ireland,IE-C-GY,Connaught,Galway,Kinvarra Shore,53.1398,-8.9365,Cygnus olor,1
Chroicocephalus ridibundus,Black-headed Gull,04/09/2017,2017,9,4,1914,Ireland,IE-C-GY,Connaught,Galway,Kinvarra Shore,53.1398,-8.9365,Chroicocephalus ridibundus,1
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Charadrius semipalmatus,Semipalmated Plover,14/09/2017,2017,9,14,954,Ireland,IE-C-MO,Connaught,Mayo,"Achill Golf Club, Achill IE-Co. Mayo (53.9729,-10.0689)",53.9729,-10.0689,Charadrius semipalmatus,0
Pica pica,Eurasian Magpie,08/09/2017,2017,9,8,1212,Ireland,IE-M-KY,Munster,Kerry,Muckross Abbey,52.0259,-9.4948,Pica pica,1
Turdus merula,Eurasian Blackbird,08/09/2017,2017,9,8,1212,Ireland,IE-M-KY,Munster,Kerry,Muckross Abbey,52.0259,-9.4948,Turdus merula,0
Turdus merula,Eurasian Blackbird,08/09/2017,2017,9,8,1212,Ireland,IE-M-KY,Munster,Kerry,Muckross Abbey,52.0259,-9.4948,Turdus merula,0
Turdus merula,Eurasian Blackbird,08/09/2017,2017,9,8,1212,Ireland,IE-M-KY,Munster,Kerry,Muckross Abbey,52.0259,-9.4948,Turdus merula,0
Oenanthe oenanthe,Northern Wheatear,15/09/2017,2017,9,15,1100,Ireland,IE-L-DN,Leinster,Dublin,Irishtown Nature Park,53.3366,-6.2076,Oenanthe oenanthe,0
Carduelis carduelis,European Goldfinch,15/09/2017,2017,9,15,1100,Ireland,IE-L-DN,Leinster,Dublin,Irishtown Nature Park,53.3366,-6.2076,Carduelis carduelis,0
Cyanistes caeruleus,Eurasian Blue Tit,15/09/2017,2017,9,15,1100,Ireland,IE-L-DN,Leinster,Dublin,Irishtown Nature Park,53.3366,-6.2076,Cyanistes caeruleus,0
Phalacrocorax carbo,Great Cormorant,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Phalacrocorax carbo,0
Phalacrocorax carbo,Great Cormorant,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Phalacrocorax carbo,0
Larus marinus,Great Black-backed Gull,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Larus marinus,1
Streptopelia decaocto,Eurasian Collared-Dove,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Streptopelia decaocto,0
Corvus cornix,Hooded Crow,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Corvus cornix,0
Corvus cornix,Hooded Crow,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Corvus cornix,0
Parus major,Great Tit,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Parus major,0
Parus major,Great Tit,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Parus major,0
Erithacus rubecula,European Robin,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Erithacus rubecula,0
Erithacus rubecula,European Robin,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Erithacus rubecula,0
Erithacus rubecula,European Robin,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Erithacus rubecula,0
Anthus petrosus,Rock Pipit,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Anthus petrosus,0
Pyrrhula pyrrhula,Eurasian Bullfinch,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Pyrrhula pyrrhula,0
Pyrrhula pyrrhula,Eurasian Bullfinch,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Pyrrhula pyrrhula,0
Carduelis carduelis,European Goldfinch,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Carduelis carduelis,0
Prunella modularis,Dunnock,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Prunella modularis,0
Accipiter nisus,Eurasian Sparrowhawk,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Accipiter nisus,0
Accipiter nisus,Eurasian Sparrowhawk,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Accipiter nisus,0
Accipiter nisus,Eurasian Sparrowhawk,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Accipiter nisus,0
Accipiter nisus,Eurasian Sparrowhawk,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Accipiter nisus,0
Accipiter nisus,Eurasian Sparrowhawk,16/08/2017,2017,8,16,1100,Ireland,IE-M-CK,Munster,Cork,Farranamanagh Loop Walk,51.5811,-9.6802,Accipiter nisus,0
Corvus monedula,Eurasian Jackdaw,16/08/2017,2017,8,16,1615,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Corvus monedula,0
Corvus monedula,Eurasian Jackdaw,16/08/2017,2017,8,16,1615,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Corvus monedula,0
Motacilla cinerea,Gray Wagtail,16/08/2017,2017,8,16,1615,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Motacilla cinerea,0
Motacilla cinerea,Gray Wagtail,16/08/2017,2017,8,16,1615,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Motacilla cinerea,0
Troglodytes troglodytes,Eurasian Wren,16/08/2017,2017,8,16,1400,Ireland,IE-M-CK,Munster,Cork,Sheep's Head Point,51.545,-9.8283,Troglodytes troglodytes,0
Troglodytes troglodytes,Eurasian Wren,16/08/2017,2017,8,16,1400,Ireland,IE-M-CK,Munster,Cork,Sheep's Head Point,51.545,-9.8283,Troglodytes troglodytes,0
Morus bassanus,Northern Gannet,16/08/2017,2017,8,16,1400,Ireland,IE-M-CK,Munster,Cork,Sheep's Head Point,51.545,-9.8283,Morus bassanus,0
Cygnus olor,Mute Swan,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Cygnus olor,1
Anas platyrhynchos,Mallard,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Anas platyrhynchos,1
Ardea cinerea,Gray Heron,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Ardea cinerea,1
Haematopus ostralegus,Eurasian Oystercatcher,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Haematopus ostralegus,0
Chroicocephalus ridibundus,Black-headed Gull,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Chroicocephalus ridibundus,1
Corvus cornix,Hooded Crow,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Corvus cornix,0
Corvus cornix,Hooded Crow,16/08/2017,2017,8,16,1930,Ireland,IE-M-CK,Munster,Cork,Kilcrohane,51.5808,-9.7037,Corvus cornix,0
Cygnus olor,Mute Swan,08/09/2017,2017,9,8,946,Ireland,IE-M-KY,Munster,Kerry,Ross Castle,52.0411,-9.5319,Cygnus olor,1
Cygnus olor,Mute Swan,08/09/2017,2017,9,8,946,Ireland,IE-M-KY,Munster,Kerry,Ross Castle,52.0411,-9.5319,Cygnus olor,1
Cygnus olor,Mute Swan,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Cygnus olor,1
Cygnus olor,Mute Swan,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Cygnus olor,1
Anas platyrhynchos,Mallard,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Anas platyrhynchos,1
Anas platyrhynchos,Mallard,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Anas platyrhynchos,1
Phalacrocorax carbo,Great Cormorant,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Phalacrocorax carbo,0
Ardea cinerea,Gray Heron,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Ardea cinerea,1
Egretta garzetta,Little Egret,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Egretta garzetta,1
Egretta garzetta,Little Egret,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Egretta garzetta,1
Gallinula chloropus,Eurasian Moorhen,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Gallinula chloropus,0
Haematopus ostralegus,Eurasian Oystercatcher,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Haematopus ostralegus,0
Numenius arquata,Eurasian Curlew,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Numenius arquata,0
Limosa limosa,Black-tailed Godwit,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Limosa limosa,0
Limosa limosa,Black-tailed Godwit,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Limosa limosa,0
Limosa limosa,Black-tailed Godwit,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Limosa limosa,0
Limosa limosa,Black-tailed Godwit,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Limosa limosa,0
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Chroicocephalus ridibundus,1
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Chroicocephalus ridibundus,1
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Chroicocephalus ridibundus,1
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Chroicocephalus ridibundus,1
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Chroicocephalus ridibundus,1
Larus argentatus,Herring Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Larus argentatus,0
Larus fuscus,Lesser Black-backed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Larus fuscus,0
Larus fuscus,Lesser Black-backed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Larus fuscus,0
Larus marinus,Great Black-backed Gull,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Larus marinus,1
Numenius arquata,Eurasian Curlew,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Numenius arquata,0
Thalasseus sandvicensis,Sandwich Tern,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Thalasseus sandvicensis,0
Numenius arquata,Eurasian Curlew,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Numenius arquata,0
Turdus merula,Eurasian Blackbird,17/08/2017,2017,8,17,1245,Ireland,IE-M-CK,Munster,Cork,Rosscarbery Estuary,51.5735,-9.0246,Turdus merula,0
Chroicocephalus ridibundus,Black-headed Gull,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Chroicocephalus ridibundus,1
Larus argentatus,Herring Gull,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Larus argentatus,0
Larus marinus,Great Black-backed Gull,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Larus marinus,1
Corvus cornix,Hooded Crow,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Corvus cornix,0
Corvus corax,Common Raven,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Corvus corax,0
Corvus monedula,Eurasian Jackdaw,17/08/2017,2017,8,17,1645,Ireland,IE-M-CK,Munster,Cork,Cobh,51.8472,-8.3077,Corvus monedula,0
Ardea cinerea,Gray Heron,17/08/2017,2017,8,17,2000,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Ardea cinerea,1
Corvus cornix,Hooded Crow,17/08/2017,2017,8,17,2000,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Corvus cornix,0
Streptopelia decaocto,Eurasian Collared-Dove,18/08/2017,2017,8,18,900,Ireland,IE-M-WD,Munster,Waterford,the Farm,52.107,-7.5688,Streptopelia decaocto,0
Oenanthe oenanthe,Northern Wheatear,18/08/2017,2017,8,18,1030,Ireland,IE-M-WD,Munster,Waterford,route to Cruchon Mountain,52.1682,-7.5926,Oenanthe oenanthe,0
Alcedo atthis,Common Kingfisher,19/09/2017,2017,9,19,840,Ireland,IE-C-GY,Connaught,Galway,Lough Atalia,53.276,-9.0371,Alcedo atthis,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Pterodroma cahow,Bermuda Petrel,19/05/2014,2014,5,19,1756,Ireland,IE-M-KY,Munster,Kerry,Porcupine Bank (west slope),52.6736,-15.3458,Pterodroma cahow,0
Larus argentatus,Herring Gull,15/08/2017,2017,8,15,1000,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus argentatus,0
Chroicocephalus ridibundus,Black-headed Gull,15/08/2017,2017,8,15,1000,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Chroicocephalus ridibundus,1
Corvus monedula,Eurasian Jackdaw,15/08/2017,2017,8,15,1000,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Corvus monedula,0
Corvus monedula,Eurasian Jackdaw,15/08/2017,2017,8,15,1000,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Corvus monedula,0
Phalacrocorax carbo,Great Cormorant,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Phalacrocorax carbo,0
Haematopus ostralegus,Eurasian Oystercatcher,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Haematopus ostralegus,0
Numenius arquata,Eurasian Curlew,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Numenius arquata,0
Limosa lapponica,Bar-tailed Godwit,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Limosa lapponica,0
Limosa lapponica,Bar-tailed Godwit,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Limosa lapponica,0
Limosa lapponica,Bar-tailed Godwit,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Limosa lapponica,0
Limosa limosa,Black-tailed Godwit,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Limosa limosa,0
Limosa limosa,Black-tailed Godwit,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Limosa limosa,0
Tringa totanus,Common Redshank,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Tringa totanus,0
Larus argentatus,Herring Gull,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Larus argentatus,0
Chroicocephalus ridibundus,Black-headed Gull,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Chroicocephalus ridibundus,1
Larus marinus,Great Black-backed Gull,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Larus marinus,1
Larus canus,Mew Gull,18/08/2017,2017,8,18,1215,Ireland,IE-M-WD,Munster,Waterford,Dungarvan - Kilminion Park n of R675,52.102,-7.5855,Larus canus,1
Sterna forsteri,Forster's Tern,14/01/2017,2017,1,14,1120,Ireland,IE-C-GY,Connaught,Galway,South Park & Mutton Island Causeway,53.2629,-9.0567,Sterna forsteri,0
Larus delawarensis,Ring-billed Gull,14/01/2017,2017,1,14,1300,Ireland,IE-C-GY,Connaught,Galway,Nimmos Pier,53.2673,-9.0528,Larus delawarensis,0
Hirundo rustica,Barn Swallow,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Hirundo rustica,0
Hirundo rustica,Barn Swallow,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Hirundo rustica,0
Phalacrocorax carbo,Great Cormorant,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Phalacrocorax carbo,0
Limosa limosa,Black-tailed Godwit,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Limosa limosa,0
Columba livia (Feral Pigeon),Rock Pigeon (Feral Pigeon),19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Columba livia,0
Chroicocephalus ridibundus,Black-headed Gull,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Chroicocephalus ridibundus,1
Sturnus vulgaris,European Starling,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Sturnus vulgaris,0
Passer domesticus,House Sparrow,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Passer domesticus,0
Larus argentatus,Herring Gull,19/08/2017,2017,8,19,800,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Larus argentatus,0
Ardea cinerea,Gray Heron,19/08/2017,2017,8,19,1830,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Ardea cinerea,1
Haematopus ostralegus,Eurasian Oystercatcher,19/08/2017,2017,8,19,1830,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Haematopus ostralegus,0
Numenius arquata,Eurasian Curlew,19/08/2017,2017,8,19,1830,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Numenius arquata,0
Numenius arquata,Eurasian Curlew,19/08/2017,2017,8,19,1830,Ireland,IE-M-WD,Munster,Waterford,Dungarvan Harbour,52.0825,-7.6231,Numenius arquata,0
